Trade_Time,Price_USD,Volume_BTC,Symbol
2025-09-30 00:08:34.672,114263.7,0.008,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.009,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.001,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.009,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.875,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.015,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.001,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.001,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.014,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.59,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.001,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.035,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.25,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.002,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.002,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.008,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.018,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.004,BTCUSDT
2025-09-30 00:08:34.672,114263.7,0.008,BTCUSDT
2025-09-30 00:08:34.672,114263.8,0.001,BTCUSDT
2025-09-30 00:08:34.672,114263.8,0.002,BTCUSDT
2025-09-30 00:08:34.672,114263.9,0.002,BTCUSDT
2025-09-30 00:08:34.672,114264.0,0.001,BTCUSDT
2025-09-30 00:08:34.672,114264.5,0.002,BTCUSDT
2025-09-30 00:08:34.672,114265.0,0.002,BTCUSDT
2025-09-30 00:08:34.672,114265.6,0.002,BTCUSDT
2025-09-30 00:08:34.672,114265.6,0.002,BTCUSDT
2025-09-30 00:08:34.672,114265.7,0.002,BTCUSDT
2025-09-30 00:08:34.672,114265.7,0.006,BTCUSDT
2025-09-30 00:08:34.672,114265.7,0.015,BTCUSDT
2025-09-30 00:08:34.672,114265.8,0.065,BTCUSDT
2025-09-30 00:08:34.672,114265.8,0.002,BTCUSDT
2025-09-30 00:08:34.672,114266.0,0.001,BTCUSDT
2025-09-30 00:08:34.672,114266.2,0.003,BTCUSDT
